group_type,group,keyword,tfidf_score
domain,교육 > 미래역량강화,대학원,0.018297
domain,교육 > 미래역량강화,장학금,0.018244
domain,교육 > 미래역량강화,수행,0.01798
domain,교육 > 미래역량강화,재학생,0.017514
domain,교육 > 미래역량강화,추진,0.016782
domain,교육 > 미래역량강화,경쟁력,0.016566
domain,교육 > 미래역량강화,대학생,0.016314
domain,교육 > 미래역량강화,학교,0.0163
domain,교육 > 미래역량강화,울산,0.015855
domain,교육 > 미래역량강화,전공,0.015751
domain,교육 > 미래역량강화,진흥,0.015745
domain,교육 > 미래역량강화,수요,0.015578
domain,교육 > 미래역량강화,특성,0.014953
domain,교육 > 미래역량강화,심사,0.014883
domain,교육 > 미래역량강화,경제,0.014859
domain,교육 > 미래역량강화,선발,0.014803
domain,교육 > 미래역량강화,실습,0.014625
domain,교육 > 미래역량강화,취업,0.014391
domain,교육 > 미래역량강화,충청남도,0.014331
domain,교육 > 미래역량강화,소득,0.014289
domain,교육 > 미래역량강화,실시,0.014228
domain,교육 > 미래역량강화,정착,0.01404
domain,교육 > 미래역량강화,기회,0.013936
domain,교육 > 미래역량강화,기반,0.013551
domain,교육 > 미래역량강화,우수,0.013471
domain,교육 > 미래역량강화,학년,0.01336
domain,교육 > 미래역량강화,활용,0.013304
domain,교육 > 미래역량강화,해외,0.013095
domain,교육 > 미래역량강화,진로,0.012804
domain,교육 > 미래역량강화,실무,0.012685
domain,교육 > 미래역량강화,직업,0.012656
domain,교육 > 미래역량강화,추가,0.012345
domain,교육 > 미래역량강화,특별자치도,0.012268
domain,교육 > 미래역량강화,첨단,0.012266
domain,교육 > 미래역량강화,강사,0.01222
domain,교육 > 미래역량강화,고급,0.012151
domain,교육 > 온라인교육,학습,0.162023
domain,교육 > 온라인교육,교수,0.142645
domain,교육 > 온라인교육,학위,0.140607
domain,교육 > 온라인교육,강좌,0.129965
domain,교육 > 온라인교육,온라인,0.122712
domain,교육 > 온라인교육,맞춤,0.112475
domain,교육 > 온라인교육,제한,0.104688
domain,교육 > 온라인교육,연령,0.083348
domain,교육 > 온라인교육,학점,0.075688
domain,교육 > 온라인교육,평생,0.075112
domain,교육 > 온라인교육,고등교육,0.073502
domain,교육 > 온라인교육,컨텐츠,0.071497
domain,교육 > 온라인교육,교재,0.069783
domain,교육 > 온라인교육,예외,0.069726
domain,교육 > 온라인교육,매치,0.069418
domain,교육 > 온라인교육,통상,0.069142
domain,교육 > 온라인교육,결과,0.068133
domain,교육 > 온라인교육,병행,0.067291
domain,교육 > 온라인교육,숙련,0.066625
domain,교육 > 온라인교육,취업,0.066043
domain,교육 > 온라인교육,양질,0.065316
domain,교육 > 온라인교육,이력,0.064776
domain,교육 > 온라인교육,대학,0.063727
domain,교육 > 온라인교육,개설,0.06359
domain,교육 > 온라인교육,실용,0.061441
domain,교육 > 온라인교육,특성,0.061066
domain,교육 > 온라인교육,연도,0.060423
domain,교육 > 온라인교육,학력,0.060145
domain,교육 > 온라인교육,소속,0.059748
domain,교육 > 온라인교육,자료,0.059195
domain,교육 > 온라인교육,국적,0.059124
domain,교육 > 온라인교육,학기,0.058847
domain,교육 > 온라인교육,공공기관,0.058692
domain,교육 > 온라인교육,지정,0.05866
domain,교육 > 온라인교육,반영,0.057715
domain,교육 > 온라인교육,공유,0.056854
domain,교육 > 온라인교육,강사,0.056374
domain,교육 > 온라인교육,고용노동부,0.055865
domain,교육 > 온라인교육,전용,0.055542
domain,교육 > 온라인교육,강의,0.055211
domain,교육 > 온라인교육,수요,0.054093
domain,교육 > 온라인교육,전공,0.052816
domain,교육 > 온라인교육,교육,0.052213
domain,교육 > 온라인교육,촉진,0.052073
domain,교육 > 온라인교육,자체,0.051206
domain,교육 > 온라인교육,직무,0.050529
domain,교육 > 온라인교육,평생교육,0.050429
domain,교육 > 온라인교육,확대,0.050398
domain,교육 > 온라인교육,무관,0.049821
domain,교육 > 온라인교육,구축,0.048045
domain,교육 > 온라인교육,플랫폼,0.047058
domain,교육 > 온라인교육,우수,0.046521
domain,교육 > 온라인교육,개인,0.04641
domain,교육 > 온라인교육,체계,0.046162
domain,교육 > 온라인교육,직원,0.045853
domain,교육 > 온라인교육,보험,0.04546
domain,교육 > 온라인교육,요건,0.045341
domain,교육 > 온라인교육,채용,0.045341
domain,교육 > 온라인교육,산업,0.044446
domain,교육 > 온라인교육,관리,0.043701
domain,교육 > 온라인교육,금융,0.043684
domain,교육 > 온라인교육,고용,0.042535
domain,교육 > 온라인교육,현장,0.040741
domain,교육 > 온라인교육,사회,0.040033
domain,교육 > 온라인교육,평가,0.040001
domain,교육 > 온라인교육,인력,0.039599
domain,교육 > 온라인교육,영상,0.038913
domain,교육 > 온라인교육,향상,0.038625
domain,교육 > 온라인교육,콘텐츠,0.03778
domain,교육 > 온라인교육,혁신,0.037102
domain,교육 > 온라인교육,능력,0.034572
domain,교육 > 온라인교육,조건,0.032218
domain,교육 > 온라인교육,다음,0.031697
domain,교육 > 온라인교육,취득,0.030316
domain,교육 > 온라인교육,자격,0.030215
domain,교육 > 온라인교육,통합,0.030031
domain,교육 > 온라인교육,분야,0.029783
domain,교육 > 온라인교육,대학생,0.028817
domain,교육 > 온라인교육,양성,0.028786
domain,교육 > 온라인교육,개발,0.028727
domain,"교육,교육 > 미래역량강화,온라인교육",금융,0.137794
domain,"교육,교육 > 미래역량강화,온라인교육",온라인,0.122744
domain,"교육,교육 > 미래역량강화,온라인교육",재무,0.11988
domain,"교육,교육 > 미래역량강화,온라인교육",교육,0.108791
domain,"교육,교육 > 미래역량강화,온라인교육",방법,0.106154
domain,"교육,교육 > 미래역량강화,온라인교육",제한,0.103967
domain,"교육,교육 > 미래역량강화,온라인교육",나이,0.08594
domain,"교육,교육 > 미래역량강화,온라인교육",강화,0.082749
domain,"교육,교육 > 미래역량강화,온라인교육",여성가족부,0.082487
domain,"교육,교육 > 미래역량강화,온라인교육",소비자,0.081908
domain,"교육,교육 > 미래역량강화,온라인교육",주관,0.080598
domain,"교육,교육 > 미래역량강화,온라인교육",워드,0.077267
domain,"교육,교육 > 미래역량강화,온라인교육",조건,0.076459
domain,"교육,교육 > 미래역량강화,온라인교육",미래,0.076358
domain,"교육,교육 > 미래역량강화,온라인교육",게시,0.076261
domain,"교육,교육 > 미래역량강화,온라인교육",업데이트,0.07453
domain,"교육,교육 > 미래역량강화,온라인교육",상황,0.074137
domain,"교육,교육 > 미래역량강화,온라인교육",역량,0.070687
domain,"교육,교육 > 미래역량강화,온라인교육",개설,0.068545
domain,"교육,교육 > 미래역량강화,온라인교육",수강,0.068219
domain,"교육,교육 > 미래역량강화,온라인교육",비대,0.068152
domain,"교육,교육 > 미래역량강화,온라인교육",강좌,0.067905
domain,"교육,교육 > 미래역량강화,온라인교육",청년,0.067868
domain,"교육,교육 > 미래역량강화,온라인교육",동영상,0.067297
domain,"교육,교육 > 미래역량강화,온라인교육",정책,0.06697
domain,"교육,교육 > 미래역량강화,온라인교육",인터넷,0.066486
domain,"교육,교육 > 미래역량강화,온라인교육",실용,0.066229
domain,"교육,교육 > 미래역량강화,온라인교육",버스,0.066064
domain,"교육,교육 > 미래역량강화,온라인교육",고려,0.065409
domain,"교육,교육 > 미래역량강화,온라인교육",메타,0.065098
domain,"교육,교육 > 미래역량강화,온라인교육",범위,0.065092
domain,"교육,교육 > 미래역량강화,온라인교육",양육비,0.064925
domain,"교육,교육 > 미래역량강화,온라인교육",보기,0.063531
domain,"교육,교육 > 미래역량강화,온라인교육",분야,0.063479
domain,"교육,교육 > 미래역량강화,온라인교육",초년,0.060429
domain,"교육,교육 > 미래역량강화,온라인교육",기존,0.059631
domain,"교육,교육 > 미래역량강화,온라인교육",강의,0.059513
domain,"교육,교육 > 미래역량강화,온라인교육",무료,0.058778
domain,"교육,교육 > 미래역량강화,온라인교육",학자금,0.058666
domain,"교육,교육 > 미래역량강화,온라인교육",연령,0.057718
domain,"교육,교육 > 미래역량강화,온라인교육",공개,0.05754
domain,"교육,교육 > 미래역량강화,온라인교육",요약,0.057088
domain,"교육,교육 > 미래역량강화,온라인교육",채널,0.056522
domain,"교육,교육 > 미래역량강화,온라인교육",결혼,0.055565
domain,"교육,교육 > 미래역량강화,온라인교육",드림,0.054777
domain,"교육,교육 > 미래역량강화,온라인교육",홈페이지,0.054714
domain,"교육,교육 > 미래역량강화,온라인교육",목표,0.054714
domain,"교육,교육 > 미래역량강화,온라인교육",사례,0.054036
domain,"교육,교육 > 미래역량강화,온라인교육",환경,0.053971
domain,"교육,교육 > 미래역량강화,온라인교육",출산,0.053143
domain,"교육,교육 > 미래역량강화,온라인교육",체계,0.052821
domain,"교육,교육 > 미래역량강화,온라인교육",시험,0.051147
domain,"교육,교육 > 미래역량강화,온라인교육",장기,0.050969
domain,"교육,교육 > 미래역량강화,온라인교육",심사,0.05036
domain,"교육,교육 > 미래역량강화,온라인교육",학교,0.049279
domain,"교육,교육 > 미래역량강화,온라인교육",예정,0.049036
domain,"교육,교육 > 미래역량강화,온라인교육",플랫폼,0.048374
domain,"교육,교육 > 미래역량강화,온라인교육",추가,0.048169
domain,"교육,교육 > 미래역량강화,온라인교육",상담,0.04791
domain,"교육,교육 > 미래역량강화,온라인교육",유튜브,0.045505
domain,"교육,교육 > 미래역량강화,온라인교육",누구,0.045408
domain,"교육,교육 > 미래역량강화,온라인교육",계획,0.044359
domain,"교육,교육 > 미래역량강화,온라인교육",자금,0.04411
domain,"교육,교육 > 미래역량강화,온라인교육",마련,0.043592
domain,"교육,교육 > 미래역량강화,온라인교육",설계,0.043106
domain,"교육,교육 > 미래역량강화,온라인교육",부담,0.042594
domain,"교육,교육 > 미래역량강화,온라인교육",생활,0.042457
domain,"교육,교육 > 미래역량강화,온라인교육",주택,0.041054
domain,"교육,교육 > 미래역량강화,온라인교육",맞춤,0.040291
domain,"교육,교육 > 미래역량강화,온라인교육",실전,0.039566
domain,"교육,교육 > 미래역량강화,온라인교육",청소년,0.039532
domain,"교육,교육 > 미래역량강화,온라인교육",콘텐츠,0.038836
domain,"교육,교육 > 미래역량강화,온라인교육",준비,0.038545
domain,"교육,교육 > 미래역량강화,온라인교육",기반,0.037933
domain,"교육,교육 > 미래역량강화,온라인교육",영상,0.037156
domain,"교육,교육 > 미래역량강화,온라인교육",제작,0.036045
domain,"교육,교육 > 미래역량강화,온라인교육",사회,0.035957
domain,"교육,교육 > 미래역량강화,온라인교육",대학,0.033297
domain,"교육,교육 > 미래역량강화,온라인교육",대학생,0.031063
domain,"교육,교육 > 미래역량강화,온라인교육",개발,0.030922
domain,교육･직업훈련 > 교육비지원,제한,0.088057
domain,교육･직업훈련 > 교육비지원,장학재단,0.075152
domain,교육･직업훈련 > 교육비지원,교육,0.074758
domain,교육･직업훈련 > 교육비지원,정책,0.073071
domain,교육･직업훈련 > 교육비지원,교육비,0.073032
domain,교육･직업훈련 > 교육비지원,학자금,0.072726
domain,교육･직업훈련 > 교육비지원,연령,0.06571
domain,교육･직업훈련 > 교육비지원,대출,0.061593
domain,교육･직업훈련 > 교육비지원,인재,0.061273
domain,교육･직업훈련 > 교육비지원,장학금,0.055419
domain,교육･직업훈련 > 교육비지원,분야,0.054646
domain,교육･직업훈련 > 교육비지원,이자,0.053592
domain,교육･직업훈련 > 교육비지원,육성,0.053366
